id	familyName	givenName	birth_date	birth_place	death_date	death_place
http://ldf.fi/nbf/p2263	Kianto	Ilmari	1874-05-07	Pulkkila	1970-04-28	Helsinki
http://ldf.fi/nbf/p2074	Kannisto	Artturi	1874-05-12	Kylmäkoski	1943-03-10	Helsinki
http://ldf.fi/nbf/p6341	Oinoinen	Johannes Johaninpoika	1874-05-16	Norra Viggen, Värmlanti	1965-02-13	Värmlanti
http://ldf.fi/nbf/p1382	Henriksson	Anna	1874-05-19	Rantasalmi	1963-06-17	Helsinki
http://ldf.fi/nbf/p10307	Canth	Kaarle Juho	1874-05-24	Jyväskylä	1929-12-10	Kuopio
http://ldf.fi/nbf/p2939	Elfving	Östen	1874-05-27	Vaasa	1936-07-25	Ruotsi
http://ldf.fi/nbf/p1562	Huotari	Anni	1874-06-13	Viipuri	1943-04-15	Helsinki
http://ldf.fi/nbf/p10379	Käpy	Artturi	1874-06-17	Nakkila	1945-10-09	Hämeenkyrö
http://ldf.fi/nbf/p4378	Lavonius	Wilhelm Alexander	1874-06-22	Helsinki	1932-03-11	Helsinki
http://ldf.fi/nbf/p2750	Tainio	Taavi	1874-06-25	Keuruu	1929-03-17	Helsinki
http://ldf.fi/nbf/p10332	Forssell	Adolf	1874-06-28	Porvoon maalaiskunta	1948-01-05	
http://ldf.fi/nbf/p30726	Hymander	Gottlieb Aron Kleofas	1874-07-01	Helsinki	1932-07-25	Kuopio
http://ldf.fi/nbf/p4025	Junes	Antti	1874-07-06	Alatornio	1963-07-29	Alatornio
http://ldf.fi/nbf/p10316	Parviainen	Hanna	1874-08-03	Jyväskylä	1938-02-12	Helsinki
http://ldf.fi/nbf/p1221	Parviainen	Hanna	1874-08-03	Jyväskylä	1938-02-12	Helsinki
http://ldf.fi/nbf/p1542	Tiitola	Heikki	1874-08-03	Kangasala	1952-11-18	Tampere
http://ldf.fi/nbf/p4040	Jussila	Juho	1874-08-06	Hollola	1947-06-27	Jyväskylä
http://ldf.fi/nbf/p906	Finne	Jalmari	1874-08-11	Kangasala	1938-01-03	Tampere
http://ldf.fi/nbf/p20062	Charpentier	Theodor	1874-08-20	Pietari	1954-03-30	Helsinki
http://ldf.fi/nbf/p10291	Hackman	Fred	1874-09-05	Viipuri	1925-08-30	Lausanne, Sveitsi
http://ldf.fi/nbf/p6310	Salmensaari	Sulo Santeri	1874-09-10	Jyväskylä	1966-12-24	Helsinki
http://ldf.fi/nbf/p2643	Haahti	Hilja	1874-09-11	Hämeenlinna	1966-01-16	Helsinki
http://ldf.fi/nbf/p30246	Groundstroem	Bernhard Karl Otto	1874-09-18	Kolppana (Inkerinmaa)	1921-01-19	Berliini
http://ldf.fi/nbf/p2283	Mantere	Oskari	1874-09-18	Hausjärvi	1942-12-09	Helsinki
http://ldf.fi/nbf/p1771	Virkkunen	Paavo	1874-09-27	Pudasjärvi	1959-07-13	Pälkäne
http://ldf.fi/nbf/p10328	Baumgartner	Leonard	1874-10-01	Elimäki	1946-06-03	Loviisa
http://ldf.fi/nbf/p2925	Baumgartner	Leonard	1874-10-01	Elimäki	1946-06-03	Loviisa
http://ldf.fi/nbf/p1466	Suolahti	Hugo	1874-10-07	Hämeenlinna	1944-02-23	Helsinki
http://ldf.fi/nbf/p10364	Kramer	Anders	1874-10-14	Turku	1952-03-13	
http://ldf.fi/nbf/p10304	Stjernvall	Julius	1874-10-26	Mäntsälä	1939-05-06	Helsinki
http://ldf.fi/nbf/p1139	Stjernvall	Julius	1874-10-26	Mäntsälä	1939-05-06	Helsinki
http://ldf.fi/nbf/p31230	Kärkkäinen	Otto Wilhelm	1874-11-04	Juva	1966-06-28	Hauho (Helsinki)
http://ldf.fi/nbf/p3252	Böök	Einar	1874-11-10	Helsinki	1957-01-02	Helsinki
http://ldf.fi/nbf/p570	Granfelt	Otto Hjalmar	1874-11-15	Turku	1957-06-25	Turku
http://ldf.fi/nbf/p10381	Westerlund	Hannes	1874-11-20	Turku	1935-06-02	Helsinki
http://ldf.fi/nbf/p10389	Viljanen	Matti	1874-11-24	Tuusula	1946-09-02	Helsinki
http://ldf.fi/nbf/p4489	Lindgren	Armas	1874-11-28	Hämeenlinna	1929-10-03	Kööpenhamina
http://ldf.fi/nbf/p31041	Keijola	Kristian Hannes	1874-12-06	Kaustinen	1944-12-02	Shanghai
http://ldf.fi/nbf/p1261	Kilpi	Volter	1874-12-12	Kustavi	1939-06-13	Turku
http://ldf.fi/nbf/p10637	Mauranen	Paavo	1874-12-17	Repola, Venäjä	1950-01-01	
http://ldf.fi/nbf/p4496	Loimaranta	Yrjö	1874-12-26	Oulu	1942-12-27	Mikkeli
http://ldf.fi/nbf/p1792	Päivänsalo	Bror Hannes	1875-01-01	Turku	1933-08-23	Helsinki
http://ldf.fi/nbf/p1239	Swan	Anni	1875-01-04	Helsinki	1958-03-24	Helsinki
http://ldf.fi/nbf/p30707	Hulkkonen	Kaarle Teodor Nikolai	1875-01-19	Impilahti	1944-11-24	Kiukaisten Panelia
http://ldf.fi/nbf/p5935	Winter	Georges	1875-01-21	Pietari	1954-12-07	Hauho
http://ldf.fi/nbf/p2731	Melartin	Erkki	1875-02-07	Käkisalmi	1937-02-14	Pukinmäki
http://ldf.fi/nbf/p1857	Puukko	Antti Filemon	1875-02-25	Hirvensalmi	1954-12-04	Helsinki
http://ldf.fi/nbf/p20118	Gadd	Alexander Gideon Adalbert	1875-02-25	Kronstadt, Pietarin kuvernementti, Venäjä	1960-01-01	
http://ldf.fi/nbf/p10359	Pulkkinen	Yrjö	1875-04-03	Parkano	1945-02-04	Helsinki
http://ldf.fi/nbf/p4729	Pulkkinen	Yrjö	1875-04-03	Parkano	1945-02-04	Helsinki
http://ldf.fi/nbf/p31088	Kiviharju	Juho Vihtori Waldemar	1875-04-05	Lapua	1920-05-30	Ylitornio
http://ldf.fi/nbf/p10270	Tirkkonen	Nikolai	1875-04-05	Tampere	1926-12-17	Tampere
http://ldf.fi/nbf/p5715	Tirkkonen	Nikolai	1875-04-05	Tampere	1926-12-17	Tampere
http://ldf.fi/nbf/p4959	Paulaharju	Samuli	1875-04-14	Kurikka	1944-02-06	Oulu
http://ldf.fi/nbf/p10424	Söderholm	Arthur	1875-04-19	Hanko	1947-04-18	Helsinki
http://ldf.fi/nbf/p2024	Ekman	Ida	1875-04-22	Helsinki	1942-04-14	Helsinki
http://ldf.fi/nbf/p10298	Sarlin	Emil	1875-04-28	Helsinki	1956-11-07	Parainen
http://ldf.fi/nbf/p2662	Sarlin	Emil	1875-04-28	Helsinki	1956-11-07	Parainen
http://ldf.fi/nbf/p1561	Aalle-Teljo	Ida	1875-05-06	Nurmijärvi	1955-06-17	Helsinki
http://ldf.fi/nbf/p989	Schauman	Eugen	1875-05-10	Harkov, Ukraina	1904-06-16	Helsinki
http://ldf.fi/nbf/p929	Haverinen	Aino	1875-05-10	Sortavala	1943-05-28	Helsinki
http://ldf.fi/nbf/p3806	Helenius	Ester	1875-05-16	Lapinjärvi	1955-10-12	Helsinki
http://ldf.fi/nbf/p3727	Halonen	Eemil	1875-05-21	Lapinlahti	1950-11-05	Helsinki
http://ldf.fi/nbf/p10306	Ahlström	Walter	1875-05-22	Noormarkku	1931-12-18	Noormarkku
http://ldf.fi/nbf/p2996	Ahlström	Walter	1875-05-22	Noormarkku	1931-12-18	Noormarkku
http://ldf.fi/nbf/p10329	Gesellius	Rudolf	1875-05-28	Helsinki	1938-09-18	Tukholma
http://ldf.fi/nbf/p2739	Mäkelin	Yrjö	1875-06-01	Tampere	1923-09-18	Helsinki
http://ldf.fi/nbf/p593	Nystén	Alarik	1875-06-15	Joensuu	1936-03-12	Helsinki
http://ldf.fi/nbf/p3275	Baer	Willy	1875-06-23	Markneukirchen	1961-11-27	Turku
http://ldf.fi/nbf/p5118	Runeberg	Birger	1875-06-26	Helsinki	1938-12-28	Helsinki
http://ldf.fi/nbf/p5349	Schwartzberg	Henrik	1875-07-02	Heinävesi	1946-04-30	Lahti
http://ldf.fi/nbf/p10314	Auvinen	Johan Aleksander	1875-07-11	Savonlinna	1950-09-24	Savonlinna
http://ldf.fi/nbf/p1295	Auvinen	Johan Aleksander	1875-07-11	Savonlinna	1950-09-24	Savonlinna
http://ldf.fi/nbf/p10714	Merilä	Kustaa E.	1875-07-14	Mietoinen	1961-11-06	Turku
http://ldf.fi/nbf/p30992	Kanervo	Oskari Fredrik	1875-08-02	Luumäki	1962-01-05	Pieksämäki
http://ldf.fi/nbf/p31099	Klevström	Oskar Vilhelm	1875-08-11	Helsinki	1948-12-31	
http://ldf.fi/nbf/p1254	Sunila	Juho Emil	1875-08-16	Liminka	1936-10-02	Helsinki
http://ldf.fi/nbf/p30464	Heikinheimo	Veli Abiel	1875-08-20	Kittilä	1948-11-18	Perniö
http://ldf.fi/nbf/p5762	Wartiovaara	Jonathan Vindician	1875-08-23	Antrea	1937-12-09	Helsinki
http://ldf.fi/nbf/p6109	Äimä	Frans	1875-08-27	Kalajoki	1936-05-14	Helsinki
http://ldf.fi/nbf/p6385	Clay	Rosa Emilia	1875-08-31	Omaruru, Ambomaa	1959-01-01	Covington, Michigan
http://ldf.fi/nbf/p10618	Grönqvist	Walter	1875-09-16	Helsinki	1962-08-23	Tammisaari
http://ldf.fi/nbf/p4568	Luoto	Kaarlo	1875-09-20	Rautalampi	1947-01-26	Heinola
http://ldf.fi/nbf/p6273	Dahlbäck	August	1875-09-23	Visby, Gotlanti	1963-05-10	Leksand
http://ldf.fi/nbf/p5558	Stenroth	Maria	1875-09-25	Helsinki	1924-11-09	Helsinki
http://ldf.fi/nbf/p1787	Kuusisto	Antti William	1875-10-10	Ullava	1947-03-16	Helsinki
http://ldf.fi/nbf/p31212	Kuusisto	Antti William	1875-10-10	Ullava	1947-03-16	Helsinki
http://ldf.fi/nbf/p5982	Willman	Elvira	1875-10-18	Uusikaupunki	1925-04-17	Moskova
http://ldf.fi/nbf/p4231	Kyyhkynen	Juho	1875-10-21	Kemijärvi	1909-10-27	Rovaniemi
http://ldf.fi/nbf/p10574	Silvo	Topi	1875-10-29	Vehkalahti	1960-05-26	Hamina
http://ldf.fi/nbf/p10290	Niklander	Alwar	1875-10-29	Mäntsälä	1969-06-11	Helsinki
http://ldf.fi/nbf/p4788	Niklander	Alwar	1875-10-29	Mäntsälä	1969-06-11	Helsinki
http://ldf.fi/nbf/p31123	Korpela	Kustaa Nestori	1875-10-30	Kullaa	1945-04-26	Joutseno
http://ldf.fi/nbf/p2723	Tengén	Helmi	1875-12-01	Jääski	1971-08-14	Helsinki
http://ldf.fi/nbf/p3533	Ervast	Pekka	1875-12-26	Helsinki	1934-05-22	Helsinki
http://ldf.fi/nbf/p1265	Kurvinen	Naima	1876-01-02	Viipuri	1933-04-17	Helsinki
http://ldf.fi/nbf/p31024	Katajamaa	Iisak	1876-01-04	Alatornio	1911-02-23	Alston, Michigan (USA)
http://ldf.fi/nbf/p1314	Collan	Anni	1876-01-13	Rauma	1962-04-17	Helsinki
http://ldf.fi/nbf/p4432	Linna	Eemil	1876-01-17	Pälkäne	1951-01-10	Tampere
http://ldf.fi/nbf/p5966	von Wendt	Georg	1876-01-23	Helsinki	1954-05-17	Helsinki
http://ldf.fi/nbf/p2673	Klemetti	Heikki	1876-02-14	Kuortane	1953-08-26	Helsinki
http://ldf.fi/nbf/p3488	Eklund	Jarl	1876-02-20	Kirkkonummi	1962-08-30	Helsinki
http://ldf.fi/nbf/p3805	Helander	Benjamin	1876-03-02	Kuopio	1949-11-10	Helsinki
http://ldf.fi/nbf/p10305	Haarla	Rafael	1876-03-06	Korpilahti	1938-06-01	Tampere
http://ldf.fi/nbf/p3746	Haarla	Rafael	1876-03-06	Korpilahti	1938-06-01	Tampere
http://ldf.fi/nbf/p10324	Kivinen	Ossi	1876-03-10	Värtsilä	1965-03-31	Helsinki
http://ldf.fi/nbf/p10670	Säilä	Juho	1876-03-16	Elimäki	1962-04-08	Tampere
http://ldf.fi/nbf/p6043	Wilkama	Karl Fredrik	1876-03-27	Helsinki	1947-07-15	Helsinki
http://ldf.fi/nbf/p10349	Hackman	Henry	1876-03-28	Viipuri	1950-06-25	Helsinki
http://ldf.fi/nbf/p3191	Bengts	Carl	1876-04-02	Närpiö	1934-10-10	Jyväskylä
http://ldf.fi/nbf/p2666	Jäntti	Jalmari	1876-04-09	Viipurin maalaiskunta	1960-03-09	Helsinki
http://ldf.fi/nbf/p858	Aro	Kaarle	1876-04-12	Pusula	1958-01-17	Helsinki
http://ldf.fi/nbf/p3259	Karhi	Otto	1876-04-17	Oulu	1966-06-07	Oulu
http://ldf.fi/nbf/p10510	Brander	Akseli	1876-04-18	Kitee	1958-10-03	Kitee
http://ldf.fi/nbf/p6059	Wuolle	Bernhard	1876-04-20	Tampere	1962-11-03	
http://ldf.fi/nbf/p460	Ackté	Aino	1876-04-24	Helsinki	1944-08-08	Nummela
http://ldf.fi/nbf/p10278	Serlachius	Gösta	1876-04-26	Pietarsaari	1942-10-18	Mänttä
http://ldf.fi/nbf/p2697	Serlachius	Gösta	1876-04-26	Pietarsaari	1942-10-18	Helsinki
http://ldf.fi/nbf/p4589	Mörne	Arvid	1876-05-06	Kuopio	1946-06-15	Kauniainen
http://ldf.fi/nbf/p4369	Laurila	Kaarle Sanfrid	1876-05-19	Kalajoki	1947-09-15	Helsinki
http://ldf.fi/nbf/p5435	Sivenius	Arthur	1876-05-20	Nastola	1926-08-18	Helsinki
http://ldf.fi/nbf/p3487	Ekholm	Hjalmar	1876-05-23	Vihti	1933-02-12	
http://ldf.fi/nbf/p31233	Könönen	Antti	1876-05-24	Jakkima	1953-05-07	Yhdysvallat
http://ldf.fi/nbf/p30960	Kaila	Lauri Kustavi Gabriel	1876-05-26	Hämeenkyrö	1958-06-26	Helsinki
http://ldf.fi/nbf/p3656	Frosterus	Sigurd	1876-06-04	Asikkala	1956-03-02	Helsinki
http://ldf.fi/nbf/p2066	Enckell	Carl	1876-06-07	Pietari	1959-03-26	Helsinki
http://ldf.fi/nbf/p10477	Lipsanen	August	1876-06-23	Virtasalmi	1948-08-11	Pori
http://ldf.fi/nbf/p4441	Lipsanen	August	1876-06-23	Virtasalmi	1948-08-11	Pori
http://ldf.fi/nbf/p30659	Holmström	Edvin Alfons	1876-06-28	Joensuu	1967-03-08	Turku
http://ldf.fi/nbf/p20015	Appelgren	Arvid Conrad	1876-06-30	Hanko	1961-01-22	Turku
http://ldf.fi/nbf/p1081	Pärssinen	Hilja	1876-07-13	Halsua	1935-09-23	Helsinki
http://ldf.fi/nbf/p31219	Kyrö	Adolf Werner	1876-07-14	Orimattila	1944-07-18	Toholampi
http://ldf.fi/nbf/p3922	Hämäläinen	Väinö	1876-07-15	Helsinki	1940-03-20	Kauniainen
http://ldf.fi/nbf/p10280	Åström	Emanuel	1876-07-16	Oulu	1937-11-24	Oulu
http://ldf.fi/nbf/p10275	Sohlberg	Wilhelm Aleksanteri	1876-07-16	Helsinki	1938-01-04	Helsinki
http://ldf.fi/nbf/p3319	Bonsdorff	Wäinö	1876-07-21	Helsinki	1951-05-07	Helsinki
http://ldf.fi/nbf/p4139	Killinen	Ilmari	1876-07-28	Kokemäki	1941-10-22	Helsinki
http://ldf.fi/nbf/p1530	Leiviskä	Iivari	1876-08-22	Oulu	1953-09-02	Helsinki
http://ldf.fi/nbf/p4657	Molin	Knut	1876-08-26	Tampere	1954-02-03	Helsinki
http://ldf.fi/nbf/p10535	Lassfolk	Anders	1876-08-29	Purmo	1954-01-02	Pietarsaari
http://ldf.fi/nbf/p1372	Lassfolk	Anders	1876-08-29	Purmo	1954-01-02	Pietarsaari
http://ldf.fi/nbf/p31003	Kapiainen	Taavetti	1876-09-08	Lemi	1935-03-27	
http://ldf.fi/nbf/p1467	Suolahti	Gunnar	1876-09-16	Hämeenlinna	1933-12-26	Helsinki
http://ldf.fi/nbf/p1320	Estlander	Gustaf	1876-09-18	Helsinki	1930-12-01	Tukholma
http://ldf.fi/nbf/p10672	Hagström	Anders Leander	1876-10-05	Kokkolan maalaiskunta	1962-10-12	Kokkola
http://ldf.fi/nbf/p2013	Berg	Erik	1876-10-06	Theal	1945-01-01	Pariisi
http://ldf.fi/nbf/p20337	Starck	Georg	1876-10-20			
http://ldf.fi/nbf/p2693	Sirola	Yrjö	1876-11-08	Piikkiö	1936-03-18	Moskova
http://ldf.fi/nbf/p10249	Sovero	Walle	1876-11-22	Rauma	1935-10-11	Helsinki
http://ldf.fi/nbf/p578	Kotonen	Anton	1876-11-29	Virolahti	1936-01-25	Helsinki
http://ldf.fi/nbf/p951	Haartman	Axel	1877-01-14	Turku	1969-10-15	Naantali
http://ldf.fi/nbf/p489	Rantakari	Kaarle Nestor	1877-01-21	Loimaa	1948-07-26	Orivesi
http://ldf.fi/nbf/p10348	Kuoppamäki	Lauri	1877-01-23	Alavus	1935-01-02	Tuusula
http://ldf.fi/nbf/p4232	Kuoppamäki	Lauri	1877-01-23	Alavus	1935-01-02	Tuusula
http://ldf.fi/nbf/p1494	Leidenius	Laimi	1877-02-13	Kurikka	1938-11-23	Helsinki
http://ldf.fi/nbf/p4518	Luther	Alexander	1877-02-17	Helsinki	1970-08-09	Helsinki
http://ldf.fi/nbf/p30338	Haapanen	Heikki	1877-02-26	Saarijärvi	1944-08-21	
http://ldf.fi/nbf/p1508	Lampén	Sanni	1877-03-06	Petroskoi	1965-11-25	Lahti
http://ldf.fi/nbf/p3473	Ehrnrooth	Leo	1877-03-10	Helsinki	1951-07-26	
http://ldf.fi/nbf/p2794	Flodin	Hilda	1877-03-16	Helsinki	1858-03-09	Helsinki
http://ldf.fi/nbf/p4776	Neovius	Hjalmar	1877-03-21	Joensuu	1960-02-27	Helsinki
http://ldf.fi/nbf/p959	Hohenthal	Lennart	1877-03-25	Kuortane	1951-08-13	Lontoo
http://ldf.fi/nbf/p2733	Räsänen	Hilma	1877-03-28	Kuopio	1955-01-20	Vihti
http://ldf.fi/nbf/p4577	Makkonen	Albert	1877-03-31	Karttula	1935-10-07	Helsinki
http://ldf.fi/nbf/p4628	Maukonen	Väinö	1877-04-05	Liperi	1929-10-04	New York
http://ldf.fi/nbf/p10528	Wallin	Elis	1877-04-09	Tampere	1955-03-02	Porvoo
http://ldf.fi/nbf/p3596	Hiidenheimo	Artturi	1877-05-23	Vihti	1956-01-14	Helsinki
http://ldf.fi/nbf/p5882	Westerholm	Uno	1877-06-03	Helsinki	1932-04-12	Tukholma
http://ldf.fi/nbf/p3631	Frey	Alexander	1877-06-07	Vehkalahti	1945-11-28	Helsinki
http://ldf.fi/nbf/p2549	Talas	Onni	1877-06-15	Lappeenranta	1958-05-03	Helsinki
http://ldf.fi/nbf/p10385	Grundström	John	1877-06-23	Raahe	1953-07-19	Kisko
http://ldf.fi/nbf/p3613	Grundström	John	1877-06-23	Raahe	1953-07-19	Kisko
http://ldf.fi/nbf/p10517	Airio	Antti	1877-07-04	Pori	1950-10-02	
http://ldf.fi/nbf/p10334	Rosenlew	Erik	1877-07-06	Pori	1952-10-07	Pori
http://ldf.fi/nbf/p1666	Reinilä-Hellman	Edit	1877-07-11	Oulu	1935-11-22	Helsinki
http://ldf.fi/nbf/p5399	Sirenius	Sigfrid	1877-07-15	Oripää	1961-09-25	Helsinki
http://ldf.fi/nbf/p4098	Kallio	Kauno Sakari	1877-07-31	Ruovesi	1966-06-29	
http://ldf.fi/nbf/p10486	Nurminen	John	1877-08-10	Rauma	1951-06-26	Helsinki
http://ldf.fi/nbf/p4699	Nurminen	John	1877-08-10	Rauma	1951-06-26	Helsinki
http://ldf.fi/nbf/p1210	Autio	Maili	1877-08-23	Saarijärvi	1958-05-02	Helsinki
http://ldf.fi/nbf/p30419	Hartman	Johannes Torsten Rafael	1877-09-10	Bergö	1957-07-29	Pori
http://ldf.fi/nbf/p30382	Halla-Seppälä	Aukusti Mikko	1877-09-30	Somero	1949-02-19	
http://ldf.fi/nbf/p31226	Käes	Kaarle Kustaa	1877-10-12	Loimaa	1951-12-12	Säkylä
http://ldf.fi/nbf/p10294	Tikanoja	Frithiof	1877-10-20	Kälviä	1964-04-04	Vaasa
http://ldf.fi/nbf/p2670	Tikanoja	Frithiof	1877-10-20	Kälviä	1964-04-04	Vaasa
http://ldf.fi/nbf/p2797	Mielck	Ernst	1877-10-24	Viipuri	1899-10-22	Locarno
http://ldf.fi/nbf/p10403	Wilska	Mikko	1877-10-28	Parikkala	1948-04-07	
http://ldf.fi/nbf/p30289	Grönroos	Albert Edvin	1877-10-30	Viipuri	1920-01-24	Viipuri
http://ldf.fi/nbf/p10399	Forsström	Petter	1877-11-07	Suomenkylä (Särkisalo)	1967-11-13	Lohja
http://ldf.fi/nbf/p1898	Forsström	Petter	1877-11-07	Särkisalo	1967-11-13	Lohja
http://ldf.fi/nbf/p4454	Malinen	Torsten	1877-11-14	Pirkkala	1951-02-12	Jämsä
http://ldf.fi/nbf/p437	Sailo	Alpo	1877-11-14	Hämeenlinna	1955-10-06	Helsinki
http://ldf.fi/nbf/p5588	Sundwall	Johannes	1877-11-15	Uusikaarlepyy	1966-08-29	Helsinki
http://ldf.fi/nbf/p425	Backman	Mia	1877-11-17	Janakkala	1958-03-26	
http://ldf.fi/nbf/p30430	Haveri	Wäinö Henrik	1877-12-01	Pöytyä	1937-02-14	
http://ldf.fi/nbf/p31034	Kava	Frans Vihtori	1877-12-01	Kokemäki	1968-12-16	
http://ldf.fi/nbf/p10693	Leino	Kaarlo Vilho	1877-12-16	Hausjärvi	1958-12-03	Jyväskylä
http://ldf.fi/nbf/p904	Gummerus	Herman	1877-12-24	Pietari	1948-07-18	Helsinki
http://ldf.fi/nbf/p5271	Schauman	Sigrid	1877-12-24	Tsugujev	1979-02-22	Helsinki
http://ldf.fi/nbf/p1613	Lindqvist	Konstantin	1877-12-26	Kymi	1920-08-31	Pietari
http://ldf.fi/nbf/p493	Artti	Pontus	1878-01-01	Ylitornio	1936-07-30	Helsinki
http://ldf.fi/nbf/p2182	Tuulio	Oiva	1878-01-17	Pyhäjärvi, Uudenmaan lääni	1941-06-21	Helsinki
http://ldf.fi/nbf/p10320	Eskola	Nestori	1878-01-26	Iitti	1956-09-13	Vaasa
http://ldf.fi/nbf/p1489	Eskola	Nestori	1878-01-26	Iitti	1956-09-13	Vaasa
http://ldf.fi/nbf/p10555	Nygrén	Eugène	1878-01-28	Pietari	1960-04-07	Helsinki
http://ldf.fi/nbf/p10405	Helenius	Artturi	1878-01-30	Viipuri	1959-05-17	Helsinki
http://ldf.fi/nbf/p1211	Helenius	Artturi	1878-01-30	Viipuri	1959-05-17	Helsinki
http://ldf.fi/nbf/p1446	Nordenstreng	Rolf	1878-02-04	Mikkeli	1964-01-04	Uppsala
http://ldf.fi/nbf/p3593	Heinonen	Kaarlo Richard	1878-02-09	Naantali	1944-02-26	Hämeenlinna
http://ldf.fi/nbf/p30915	Junger	Gottfried Wilhelm Heinrich	1878-02-13	Riika		
http://ldf.fi/nbf/p2262	Palmgren	Selim	1878-02-16	Pori	1951-12-13	Helsinki
http://ldf.fi/nbf/p10453	Torckell	Albin	1878-02-26	Turku	1944-12-07	Mikkeli
http://ldf.fi/nbf/p6125	Rudnev	Andrej	1878-03-01	Pietari	1958-07-31	Helsinki
http://ldf.fi/nbf/p3502	Enckell	Oscar	1878-03-02	Pietari	1960-11-05	
http://ldf.fi/nbf/p5767	Uskela	Kaarlo	1878-03-04	Tampere	1922-04-19	Helsinki
http://ldf.fi/nbf/p584	Helminen	Heimo	1878-03-04	Jyväskylä	1947-03-17	Helsinki
http://ldf.fi/nbf/p10543	Malmi	Hugo	1878-03-05	Helsinki	1952-04-01	Helsinki
http://ldf.fi/nbf/p4588	Malmi	Hugo	1878-03-05	Helsinki	1952-04-01	Helsinki
http://ldf.fi/nbf/p2916	Airila	Martti	1878-03-07	Ilmajoki	1953-05-22	Helsinki
http://ldf.fi/nbf/p1780	Pietilä	Antti Jaakko	1878-03-09	Oulujoki	1932-09-09	Helsinki
http://ldf.fi/nbf/p2038	Wathén	Fredrik	1878-03-30	Helsinki	1914-10-21	Helsinki
http://ldf.fi/nbf/p3264	Colliander	Rafael	1878-04-19	Turku	1938-05-25	Helsinki
http://ldf.fi/nbf/p1509	Pilvivuori	Laura	1878-04-20	Pori	1964-06-16	Helsinki
http://ldf.fi/nbf/p354	Ryömä	Hannes	1878-04-24	Karkku	1939-05-22	Helsinki
http://ldf.fi/nbf/p10479	Santaholma	Oskari	1878-04-24	Kalajoki	1956-08-26	Kalajoki
http://ldf.fi/nbf/p4817	Nikolajeff	Sergei junior	1878-05-06	Helsinki	1920-06-30	Aise des Bains
http://ldf.fi/nbf/p2073	Landtman	Gunnar	1878-05-06	Helsinki	1940-10-30	Helsinki
http://ldf.fi/nbf/p894	Cajanus	Werner	1878-05-11	Helsinki	1919-09-01	Kööpenhamina
http://ldf.fi/nbf/p4803	Nylund	Felix	1878-05-15	Korppoo	1940-12-23	Kauniainen
http://ldf.fi/nbf/p1712	Kallio	Kaisa	1878-05-28	Nivala	1954-11-24	Nivala
http://ldf.fi/nbf/p5488	Solitander	Axel	1878-05-29	Hattula	1944-01-01	Helsinki
http://ldf.fi/nbf/p5611	Strengell	Gustaf	1878-05-30	Kotka	1937-08-22	Helsinki
http://ldf.fi/nbf/p1219	Merikoski	Kaarlo	1878-06-05	Forssa	1954-02-22	Helsinki
http://ldf.fi/nbf/p10401	Grotenfelt	N. Karl	1878-06-05	Mikkeli	1961-10-20	Joroinen
http://ldf.fi/nbf/p1614	Karhinen	Hanna	1878-06-16	Viipuri	1976-11-17	
http://ldf.fi/nbf/p1765	Sundgren-Schnéevoigt	Sigrid	1878-06-17	Helsinki	1953-09-14	Tukholma
http://ldf.fi/nbf/p1098	Thomé	Verner	1878-07-04	Alajärvi	1953-06-01	Helsinki
http://ldf.fi/nbf/p4014	Johansson	Oscar Vilhelm	1878-07-05	Helsinki	1956-01-01	Helsinki
http://ldf.fi/nbf/p834	Leino	Eino	1878-07-06	Paltamo	1926-01-10	Tuusula
http://ldf.fi/nbf/p5973	Wetterhoff	Fritz	1878-07-11	Helsinki	1922-12-02	Helsinki
http://ldf.fi/nbf/p4652	Lundell	Agnes	1878-07-13	Turku	1936-09-17	Helsinki
http://ldf.fi/nbf/p3911	Hämeen-Anttila	Väinö	1878-07-24	Lahti	1942-01-27	Helsinki
http://ldf.fi/nbf/p10496	Kramer	Thorbjörn	1878-07-27	Turku	1951-08-10	Turku
http://ldf.fi/nbf/p4225	Kramer	Thorbjörn	1878-07-27	Turku	1951-08-10	Turku
http://ldf.fi/nbf/p829	Kallas	Aino	1878-08-02	Viipuri	1956-11-09	Helsinki
http://ldf.fi/nbf/p10537	Salovius	Frans	1878-08-27	Siuntio	1959-11-12	Helsinki
http://ldf.fi/nbf/p4174	Kujala	Juho	1878-08-29	Porvoo	1919-07-01	Tammisaari
http://ldf.fi/nbf/p1482	Zilliacus	Emil	1878-09-01	Tampere	1961-12-07	Helsinki
http://ldf.fi/nbf/p1783		Herman	1878-09-02	Muhu	1961-01-14	Kuopio
http://ldf.fi/nbf/p10506	Anderson	Amos	1878-09-03	Kemiö	1961-04-02	Dragsfjärd
http://ldf.fi/nbf/p484	Anderson	Amos	1878-09-03	Kemiö	1961-04-02	Dragsfjärd
http://ldf.fi/nbf/p10546	Gallén	Thure Wilhelm	1878-09-06	Tallinna	1948-11-02	
http://ldf.fi/nbf/p2351	Gripenberg	Bertel	1878-09-10	Pietari	1947-05-05	Sävsjö
http://ldf.fi/nbf/p10377	Arimo	Atri S.	1878-09-11	Jalasjärvi	1950-03-16	Tampere
http://ldf.fi/nbf/p10628	Slotte	Mathias Alexander	1878-09-11	Kaarlela	1964-04-27	Kokkola
